,2/17/2017,05565QDA,US05565QDA31,BP,BP,3.5,3/17/2025,1,IEGY,OILI,"1,176.70","1,201.24",8.0685,1.49,100.595,3.4208,3.4208,6.8849,6.9869,6.8849,106.1438,106,108.1462,0.5551,0.5688,-0.2757,0.1811,0,-0.0946
,2/17/2017,05574LFY,US05574LFY92,BNPQY,BNP,3.2,3/3/2023,1.33,FBNK,BANK,"1,176.70","1,199.47",6.0301,1.5076,100.4269,3.1716,3.1716,5.3642,5.4246,5.3642,105.4701,105,106.8939,0.3349,0.3412,-0.4717,0.1678,0,-0.3039
,2/17/2017,05578DAG,US05578DAG79,BPCE,BPCE,4,4/15/2024,1.33,FBNK,BANK,"1,765.06","1,852.70",7.1479,1.3889,103.5765,3.4313,3.4313,6.1218,6.1988,6.1218,118.1616,118,120.6804,0.4407,0.4499,0.1656,0.2019,0,0.3675
,2/17/2017,05579T5G,US05579T5G71,BNPQY,BNP,4.2,10/15/2024,0.67,FBNK,BANK,"1,176.70","1,193.96",7.6493,1.4757,99.9907,4.2507,4.2507,6.3821,6.4666,6.3821,194.2228,194,197.4037,0.4839,0.4948,-0.701,0.22,0,-0.481
,2/17/2017,057224AZ,US057224AZ09,BHI,BHIX,5.1,9/15/2040,1.33,IEGY,OILS,"1,348.10","1,515.54",23.5671,2.2066,110.2135,4.4227,4.4227,13.8337,14.1839,13.8337,141.9335,142,151.7917,2.6739,2.7956,-0.3036,0.2405,0,-0.0631
,2/17/2017,06050TJZ,US06050TJZ66,BAC,BAC,6,10/15/2036,0.67,FBNK,BANK,707.4598,876.0598,19.6493,2.0833,121.7484,4.3429,4.3429,12.1011,12.3003,12.1011,154.8452,155,163.3947,1.995,2.0549,0.6859,0.2581,0,0.9441
,2/17/2017,06051GEN,US06051GEN51,BAC,BAC,5.8,2/7/2042,0.67,FBNK,BANK,848.9518,"1,031.57",24.9644,0.2122,121.299,4.4528,4.4528,14.1256,14.4386,14.1256,142.7944,143,154.6004,2.8053,2.9211,1.0721,0.253,0.0006,1.3252
,2/17/2017,06051GEU,US06051GEU94,BAC,BAC,3.3,1/11/2023,0.67,FBNK,BANK,"2,405.36","2,414.99",5.8904,0.3575,100.0426,3.2916,3.2916,5.2969,5.3544,5.2969,119.9265,120,121.4048,0.3233,0.329,-0.0302,0.1737,0,0.1435
,2/17/2017,06051GFB,US06051GFB05,BAC,BAC,4.1,1/22/2024,0.67,FBNK,BANK,"1,414.92","1,477.66",6.9205,0.3208,104.1136,3.4515,3.4515,5.9905,6.0637,5.9905,122.5189,123,125.1576,0.4184,0.4268,0.5183,0.21,0,0.7283
,2/17/2017,06051GFC,US06051GFC87,BAC,BAC,5,1/21/2044,0.67,FBNK,BANK,"1,131.94","1,218.24",26.9178,0.4028,107.2218,4.5326,4.5326,15.0926,15.4217,15.0926,149.7151,150,159.267,3.2276,3.3618,-1.083,0.2431,0,-0.8398
